iteration,class,top,left,bottom,right,center_x,center_y,object_id
36,1,76.3800048828125,171.11000061035156,61.28000259399414,186.8000030517578,tensor(178.9550),tensor(68.8300),0
37,1,77.28999328613281,173.2100067138672,62.249996185302734,188.86000061035156,tensor(181.0350),tensor(69.7700),0
38,1,78.11000061035156,176.29000854492188,63.089996337890625,191.60000610351562,tensor(183.9450),tensor(70.6000),0
39,1,80.06999969482422,179.19000244140625,65.20999908447266,194.70001220703125,tensor(186.9450),tensor(72.6400),0
40,1,81.06999969482422,183.3199920654297,66.34000396728516,198.22999572753906,tensor(190.7750),tensor(73.7050),0
41,1,83.36000061035156,187.1999969482422,68.49000549316406,202.11000061035156,tensor(194.6550),tensor(75.9250),0
42,1,83.97999572753906,193.5500030517578,73.33000183105469,206.9600067138672,tensor(200.2550),tensor(78.6550),0
43,1,84.83000183105469,192.33999633789062,72.27999877929688,207.0,tensor(199.6700),tensor(78.5550),0
44,1,88.04000091552734,188.24000549316406,73.48999786376953,203.4499969482422,tensor(195.8450),tensor(80.7650),0
45,1,89.2300033569336,183.25,74.2300033569336,198.32000732421875,tensor(190.7850),tensor(81.7300),0
46,1,91.02999877929688,179.22000122070312,76.22000122070312,194.70001220703125,tensor(186.9600),tensor(83.6250),0
47,1,91.97000122070312,175.14999389648438,77.22000122070312,190.6300048828125,tensor(182.8900),tensor(84.5950),0
48,1,94.07999420166016,171.16000366210938,79.20999908447266,186.66000366210938,tensor(178.9100),tensor(86.6450),0
49,1,94.94999694824219,169.1999969482422,80.27000427246094,184.65000915527344,tensor(176.9250),tensor(87.6100),0
50,1,96.04000091552734,166.14999389648438,81.2800064086914,181.72000122070312,tensor(173.9350),tensor(88.6600),0
51,1,97.11000061035156,165.1199951171875,82.22999572753906,180.64999389648438,tensor(172.8850),tensor(89.6700),0
52,1,98.15999603271484,164.27000427246094,83.20999908447266,179.6999969482422,tensor(171.9850),tensor(90.6850),0
53,1,97.97000122070312,163.23001098632812,83.22000122070312,178.69000244140625,tensor(170.9600),tensor(90.5950),0
54,1,99.00999450683594,163.19000244140625,84.16999816894531,178.75,tensor(170.9700),tensor(91.5900),0
55,1,100.11000061035156,164.30999755859375,85.1199951171875,179.66000366210938,tensor(171.9850),tensor(92.6150),0
56,1,101.17999267578125,165.13999938964844,86.25,180.6899871826172,tensor(172.9150),tensor(93.7150),0
57,1,101.12000274658203,167.27000427246094,86.2300033569336,182.6699981689453,tensor(174.9700),tensor(93.6750),0
58,1,101.95999908447266,169.1699981689453,87.18999481201172,184.62001037597656,tensor(176.8950),tensor(94.5750),0
59,1,103.14999389648438,172.22000122070312,88.22000122070312,187.6199951171875,tensor(179.9200),tensor(95.6850),0
60,1,104.08999633789062,175.14999389648438,89.19999694824219,190.57000732421875,tensor(182.8600),tensor(96.6450),0
61,5,255.9499969482422,144.02999877929688,243.62998962402344,159.0,tensor(151.5150),tensor(249.7900),0
62,5,255.9199981689453,144.0399932861328,242.5399932861328,159.0800018310547,tensor(151.5600),tensor(249.2300),0
63,5,255.94000244140625,144.04000854492188,241.55999755859375,159.10000610351562,tensor(151.5700),tensor(248.7500),0
64,5,255.97000122070312,144.04000854492188,240.75,159.08999633789062,tensor(151.5650),tensor(248.3600),0
65,5,255.5500030517578,144.0500030517578,239.65000915527344,159.0800018310547,tensor(151.5650),tensor(247.6000),0
66,1,108.12999725341797,188.2100067138672,93.2699966430664,203.5399932861328,tensor(195.8750),tensor(100.7000),0
67,5,253.02000427246094,144.01998901367188,237.62001037597656,159.08999633789062,tensor(151.5550),tensor(245.3200),0
68,5,252.11000061035156,144.02999877929688,236.53001403808594,159.07998657226562,tensor(151.5550),tensor(244.3200),0
69,5,250.89999389648438,144.05999755859375,235.6300048828125,159.04000854492188,tensor(151.5500),tensor(243.2650),0
70,5,249.99000549316406,144.03001403808594,234.59999084472656,159.11000061035156,tensor(151.5700),tensor(242.2950),0
71,5,249.02999877929688,144.02999877929688,233.57000732421875,159.07000732421875,tensor(151.5500),tensor(241.3000),0
72,5,247.9499969482422,144.0500030517578,232.6699981689453,159.0699920654297,tensor(151.5600),tensor(240.3100),0
73,5,247.02000427246094,144.0800018310547,231.47999572753906,159.0900115966797,tensor(151.5850),tensor(239.2500),0
74,5,246.05999755859375,144.0900115966797,230.35000610351562,159.0500030517578,tensor(151.5700),tensor(238.2050),0
75,5,245.0,144.10000610351562,229.29000854492188,159.04000854492188,tensor(151.5700),tensor(237.1450),0
76,5,244.03001403808594,144.0800018310547,228.38999938964844,159.0900115966797,tensor(151.5850),tensor(236.2100),0
77,1,116.19000244140625,168.3000030517578,101.05999755859375,183.5900115966797,tensor(175.9450),tensor(108.6250),0
78,5,242.08999633789062,144.08999633789062,226.3800048828125,159.05999755859375,tensor(151.5750),tensor(234.2350),0
79,5,241.0399932861328,144.0800018310547,225.36000061035156,159.09999084472656,tensor(151.5900),tensor(233.2000),0
80,5,239.97999572753906,144.08999633789062,224.4600067138672,159.05999755859375,tensor(151.5750),tensor(232.2200),0
81,5,239.0500030517578,143.99000549316406,224.2100067138672,159.02000427246094,tensor(151.5050),tensor(231.6300),0
82,5,238.0800018310547,144.0,223.09999084472656,158.95001220703125,tensor(151.4750),tensor(230.5900),0
83,5,237.07998657226562,144.0,222.22000122070312,159.010009765625,tensor(151.5050),tensor(229.6500),0
84,1,121.26000213623047,191.1199951171875,106.2300033569336,206.260009765625,tensor(198.6900),tensor(113.7450),0
85,5,235.04998779296875,143.99000549316406,220.30999755859375,158.9499969482422,tensor(151.4700),tensor(227.6800),0
86,5,234.01998901367188,143.97999572753906,219.19000244140625,159.02000427246094,tensor(151.5000),tensor(226.6050),0
87,5,233.1199951171875,144.00999450683594,218.08999633789062,159.00999450683594,tensor(151.5100),tensor(225.6050),0
88,5,232.07000732421875,144.0,217.30999755859375,158.97000122070312,tensor(151.4850),tensor(224.6900),0
89,5,231.02999877929688,144.0800018310547,215.48001098632812,159.0900115966797,tensor(151.5850),tensor(223.2550),0
90,1,125.82000732421875,183.0,111.25,198.72000122070312,tensor(190.8600),tensor(118.5350),0
91,1,125.90999603271484,178.9300079345703,111.20999908447266,194.77000427246094,tensor(186.8500),tensor(118.5600),0
92,5,228.03001403808594,144.0800018310547,212.38999938964844,159.09999084472656,tensor(151.5900),tensor(220.2100),0
93,5,226.0699920654297,144.08999633789062,210.3300018310547,159.07000732421875,tensor(151.5800),tensor(218.2000),0
94,5,225.04000854492188,144.08999633789062,209.3800048828125,159.08999633789062,tensor(151.5900),tensor(217.2100),0
95,1,126.75,165.69000244140625,111.30000305175781,181.80999755859375,tensor(173.7500),tensor(119.0250),0
96,5,220.94000244140625,144.08999633789062,205.35000610351562,159.05999755859375,tensor(151.5750),tensor(213.1450),0
97,5,218.92999267578125,144.05999755859375,203.60000610351562,159.04998779296875,tensor(151.5550),tensor(211.2650),0
98,5,218.0,144.03001403808594,202.57000732421875,159.11000061035156,tensor(151.5700),tensor(210.2850),0
99,1,126.69000244140625,162.70999145507812,111.19999694824219,178.83999633789062,tensor(170.7750),tensor(118.9450),0
100,5,213.97999572753906,144.02999877929688,198.5399932861328,159.07998657226562,tensor(151.5550),tensor(206.2600),0
101,5,212.0399932861328,144.02999877929688,196.5800018310547,159.1300048828125,tensor(151.5800),tensor(204.3100),0
102,5,211.0,144.02999877929688,195.6099853515625,159.07000732421875,tensor(151.5500),tensor(203.3050),0
103,5,209.01998901367188,144.04000854492188,193.52999877929688,159.1300048828125,tensor(151.5850),tensor(201.2750),0
104,5,207.04000854492188,144.04000854492188,191.5,159.08999633789062,tensor(151.5650),tensor(199.2700),0
105,1,126.74000549316406,174.87998962402344,112.13999938964844,190.77000427246094,tensor(182.8250),tensor(119.4400),0
106,1,126.71000671386719,178.97000122070312,112.27999877929688,194.8800048828125,tensor(186.9250),tensor(119.4950),0
107,5,201.97999572753906,144.02999877929688,186.5500030517578,159.1199951171875,tensor(151.5750),tensor(194.2650),0
108,5,199.9399871826172,144.05999755859375,184.63999938964844,159.07000732421875,tensor(151.5650),tensor(192.2900),0
109,5,199.04000854492188,144.02999877929688,183.66000366210938,159.1300048828125,tensor(151.5800),tensor(191.3500),0
110,5,197.0,144.0500030517578,181.54998779296875,159.0900115966797,tensor(151.5700),tensor(189.2750),0
111,5,194.97999572753906,144.02999877929688,179.59999084472656,159.07000732421875,tensor(151.5500),tensor(187.2900),0
112,5,193.01998901367188,144.04000854492188,177.52999877929688,159.1300048828125,tensor(151.5850),tensor(185.2750),0
113,5,191.96998596191406,144.02999877929688,176.61000061035156,159.07998657226562,tensor(151.5550),tensor(184.2900),0
114,1,126.75,183.24000549316406,112.27999877929688,197.90000915527344,tensor(190.5700),tensor(119.5150),0
115,5,188.04000854492188,144.04000854492188,172.47000122070312,159.08999633789062,tensor(151.5650),tensor(180.2550),0
116,1,126.63999938964844,176.13999938964844,112.25999450683594,191.74000549316406,tensor(183.9400),tensor(119.4500),0
117,1,126.68000030517578,173.13999938964844,112.20999908447266,188.8199920654297,tensor(180.9800),tensor(119.4450),0
118,5,183.00999450683594,144.03001403808594,167.61000061035156,159.13999938964844,tensor(151.5850),tensor(175.3100),0
119,5,180.97000122070312,144.0500030517578,165.48001098632812,159.0900115966797,tensor(151.5700),tensor(173.2250),0
120,5,178.97999572753906,144.02999877929688,163.5399932861328,159.07998657226562,tensor(151.5550),tensor(171.2600),0
121,1,126.56000518798828,166.05999755859375,112.29000091552734,181.760009765625,tensor(173.9100),tensor(119.4250),0
122,1,126.56000518798828,166.0500030517578,112.29000091552734,181.75999450683594,tensor(173.9050),tensor(119.4250),0
123,5,254.8000030517578,144.08999633789062,222.9499969482422,159.10000610351562,tensor(151.5950),tensor(238.8750),0
124,5,256.0,144.10000610351562,220.83999633789062,159.08999633789062,tensor(151.5950),tensor(238.4200),0
125,5,255.97999572753906,144.11000061035156,219.72999572753906,159.12998962402344,tensor(151.6200),tensor(237.8550),0
126,5,169.04000854492188,144.0900115966797,153.3699951171875,159.0800018310547,tensor(151.5850),tensor(161.2050),0
127,5,256.0,144.09999084472656,215.55999755859375,159.0800018310547,tensor(151.5900),tensor(235.7800),0
128,5,256.0,144.1199951171875,214.54000854492188,159.08999633789062,tensor(151.6050),tensor(235.2700),0
129,5,164.010009765625,144.0800018310547,148.33999633789062,159.12001037597656,tensor(151.6000),tensor(156.1750),0
130,5,162.0500030517578,144.09999084472656,146.3000030517578,159.0800018310547,tensor(151.5900),tensor(154.1750),0
131,5,256.0,80.00999450683594,241.69000244140625,95.0,tensor(87.5050),tensor(248.8450),0
132,5,255.8199920654297,80.0,240.61000061035156,95.0,tensor(87.5000),tensor(248.2150),0
133,5,255.74000549316406,144.00999450683594,205.9300079345703,159.0399932861328,tensor(151.5250),tensor(230.8350),0
134,5,255.91000366210938,144.0,204.04000854492188,159.08999633789062,tensor(151.5450),tensor(229.9750),0
135,5,255.8800048828125,144.0500030517578,202.35000610351562,159.0399932861328,tensor(151.5450),tensor(229.1150),0
136,5,255.83999633789062,144.0500030517578,201.54000854492188,159.0399932861328,tensor(151.5450),tensor(228.6900),0
137,5,255.79000854492188,144.16000366210938,199.52999877929688,159.0,tensor(151.5800),tensor(227.6600),0
138,5,148.02000427246094,144.0800018310547,132.40000915527344,159.12998962402344,tensor(151.6050),tensor(140.2100),0
139,1,126.7199935913086,170.08999633789062,112.20999908447266,185.739990234375,tensor(177.9150),tensor(119.4650),0
140,5,145.00999450683594,144.0800018310547,129.3300018310547,159.12998962402344,tensor(151.6050),tensor(137.1700),0
141,5,256.0,144.23001098632812,191.739990234375,158.91000366210938,tensor(151.5700),tensor(223.8700),0
142,1,126.58000183105469,166.08999633789062,112.27000427246094,181.739990234375,tensor(173.9150),tensor(119.4250),0
143,1,126.58000183105469,166.07998657226562,112.27000427246094,181.75,tensor(173.9150),tensor(119.4250),0
144,5,137.94000244140625,144.07000732421875,122.3800048828125,159.10000610351562,tensor(151.5850),tensor(130.1600),0
145,5,231.95001220703125,80.06000518798828,217.05999755859375,95.0999984741211,tensor(87.5800),tensor(224.5050),0
146,1,126.58000183105469,168.99000549316406,112.27000427246094,184.74000549316406,tensor(176.8650),tensor(119.4250),0
147,1,126.5999984741211,171.95001220703125,112.23999786376953,187.77999877929688,tensor(179.8650),tensor(119.4200),0
148,5,130.9199981689453,144.02999877929688,115.54000091552734,159.10000610351562,tensor(151.5650),tensor(123.2300),0
149,5,129.02000427246094,144.04000854492188,113.51000213623047,159.14999389648438,tensor(151.5950),tensor(121.2650),0
150,5,127.05000305175781,144.04000854492188,111.47999572753906,159.10000610351562,tensor(151.5700),tensor(119.2650),0
151,5,124.90999603271484,144.02000427246094,109.5199966430664,159.11000061035156,tensor(151.5650),tensor(117.2150),0
152,1,126.62000274658203,190.92999267578125,112.20999908447266,206.75,tensor(198.8400),tensor(119.4150),0
153,5,122.0,144.03001403808594,106.58000183105469,159.11000061035156,tensor(151.5700),tensor(114.2900),0
154,5,119.95999908447266,144.0600128173828,104.65999603271484,159.0800018310547,tensor(151.5700),tensor(112.3100),0
155,5,119.0199966430664,144.02999877929688,103.6500015258789,159.1300048828125,tensor(151.5800),tensor(111.3350),0
156,5,116.9800033569336,144.0500030517578,101.5199966430664,159.0900115966797,tensor(151.5700),tensor(109.2500),0
157,5,116.04000091552734,144.03001403808594,100.56000518798828,159.13999938964844,tensor(151.5850),tensor(108.3000),0
158,1,126.58000183105469,179.04998779296875,112.16000366210938,193.97000122070312,tensor(186.5100),tensor(119.3700),0
159,5,113.0,144.04000854492188,97.50999450683594,159.14999389648438,tensor(151.5950),tensor(105.2550),0
160,5,207.0500030517578,80.04999542236328,191.7899932861328,95.0999984741211,tensor(87.5750),tensor(199.4200),0
161,1,126.77000427246094,168.94000244140625,112.16999816894531,184.739990234375,tensor(176.8400),tensor(119.4700),0
162,1,126.77999877929688,166.0,112.27000427246094,181.82998657226562,tensor(173.9150),tensor(119.5250),0
163,1,126.71000671386719,165.0,112.27999877929688,180.79000854492188,tensor(172.8950),tensor(119.4950),0
164,5,104.97000122070312,144.04000854492188,89.53999328613281,159.08999633789062,tensor(151.5650),tensor(97.2550),0
165,1,126.7300033569336,162.99000549316406,112.29000091552734,178.8300018310547,tensor(170.9100),tensor(119.5100),0
166,1,126.7300033569336,162.97999572753906,112.29000091552734,178.8300018310547,tensor(170.9050),tensor(119.5100),0
167,5,196.00999450683594,80.02999877929688,180.8000030517578,95.13999938964844,tensor(87.5850),tensor(188.4050),0
168,5,194.0399932861328,80.04999542236328,178.77000427246094,95.0999984741211,tensor(87.5750),tensor(186.4050),0
169,5,95.97000122070312,144.08999633789062,80.49000549316406,159.05999755859375,tensor(151.5750),tensor(88.2300),0
170,1,126.75999450683594,168.97999572753906,112.25,184.72999572753906,tensor(176.8550),tensor(119.5050),0
171,1,126.7699966430664,172.01998901367188,112.2699966430664,187.66000366210938,tensor(179.8400),tensor(119.5200),0
172,1,126.70000457763672,174.97000122070312,112.26000213623047,190.57998657226562,tensor(182.7750),tensor(119.4800),0
173,5,89.06999969482422,144.10000610351562,73.42000579833984,159.07000732421875,tensor(151.5850),tensor(81.2450),0
174,5,87.9800033569336,144.11000061035156,72.45999908447266,159.0399932861328,tensor(151.5750),tensor(80.2200),0
175,5,182.05999755859375,80.0999984741211,166.44000244140625,95.06000518798828,tensor(87.5800),tensor(174.2500),0
176,5,180.00999450683594,80.08000183105469,164.7899932861328,95.08999633789062,tensor(87.5850),tensor(172.4000),0
177,1,126.82999420166016,181.92999267578125,112.31999969482422,197.83999633789062,tensor(189.8850),tensor(119.5750),0
178,1,126.77000427246094,178.94000244140625,112.30999755859375,194.72000122070312,tensor(186.8300),tensor(119.5400),0
179,5,175.05999755859375,80.00999450683594,160.489990234375,95.02999877929688,tensor(87.5200),tensor(167.7750),0
180,1,126.80999755859375,175.0600128173828,112.27000427246094,190.63999938964844,tensor(182.8500),tensor(119.5400),0
181,5,171.0399932861328,80.0,156.49000549316406,94.97000122070312,tensor(87.4850),tensor(163.7650),0
182,5,203.30999755859375,144.1999969482422,122.42999267578125,158.8000030517578,tensor(151.5000),tensor(162.8700),0
183,5,168.0600128173828,80.0,153.61000061035156,94.99000549316406,tensor(87.4950),tensor(160.8350),0
184,6,255.87998962402344,175.97999572753906,246.86000061035156,207.4300079345703,tensor(191.7050),tensor(251.3700),0
185,6,255.8699951171875,175.97999572753906,245.64999389648438,207.3199920654297,tensor(191.6500),tensor(250.7600),0
186,5,196.55999755859375,144.19000244140625,115.6300048828125,158.79998779296875,tensor(151.4950),tensor(156.0950),0
187,5,65.0199966430664,144.08999633789062,49.439998626708984,159.10000610351562,tensor(151.5950),tensor(57.2300),0
188,5,159.1300048828125,80.0999984741211,143.989990234375,95.09000396728516,tensor(87.5950),tensor(151.5600),0
189,5,190.6300048828125,144.20999145507812,111.16000366210938,158.83999633789062,tensor(151.5250),tensor(150.8950),0
190,5,156.11000061035156,80.0999984741211,140.61000061035156,95.06999969482422,tensor(87.5850),tensor(148.3600),0
191,5,58.02000045776367,144.0800018310547,42.439998626708984,159.0699920654297,tensor(151.5750),tensor(50.2300),0
192,6,256.0,175.97000122070312,233.6400146484375,207.29000854492188,tensor(191.6300),tensor(244.8200),0
193,1,126.86000061035156,188.00999450683594,112.08000183105469,203.74000549316406,tensor(195.8750),tensor(119.4700),0
194,6,256.0,176.0699920654297,229.58999633789062,207.2899932861328,tensor(191.6800),tensor(242.7950),0
195,6,256.0,176.0800018310547,228.02999877929688,207.4499969482422,tensor(191.7650),tensor(242.0150),0
196,6,256.0,176.08999633789062,226.83999633789062,207.45001220703125,tensor(191.7700),tensor(241.4200),0
197,6,255.5800018310547,176.0500030517578,225.0800018310547,207.5699920654297,tensor(191.8100),tensor(240.3300),0
198,6,254.36000061035156,176.05999755859375,222.87998962402344,207.45001220703125,tensor(191.7550),tensor(238.6200),0
199,6,251.86000061035156,176.05999755859375,220.9399871826172,207.45999145507812,tensor(191.7600),tensor(236.4000),0
200,6,251.0399932861328,176.09999084472656,219.77000427246094,207.4499969482422,tensor(191.7750),tensor(235.4050),0
201,6,248.86000061035156,176.0699920654297,217.90000915527344,207.4499969482422,tensor(191.7600),tensor(233.3800),0
202,6,248.05999755859375,176.08999633789062,216.70001220703125,207.489990234375,tensor(191.7900),tensor(232.3800),0
203,6,245.66000366210938,176.05999755859375,215.07000732421875,207.48001098632812,tensor(191.7700),tensor(230.3650),0
204,6,244.88999938964844,176.0800018310547,213.74000549316406,207.47999572753906,tensor(191.7800),tensor(229.3150),0
205,6,242.80999755859375,176.05999755859375,212.04998779296875,207.48001098632812,tensor(191.7700),tensor(227.4300),0
206,6,241.97000122070312,176.07998657226562,210.73001098632812,207.47000122070312,tensor(191.7750),tensor(226.3500),0
207,6,239.59999084472656,176.05999755859375,209.00999450683594,207.47000122070312,tensor(191.7650),tensor(224.3050),0
208,6,238.11000061035156,176.0900115966797,206.8400115966797,207.38999938964844,tensor(191.7400),tensor(222.4750),0
209,6,235.9199981689453,176.0699920654297,204.9099884033203,207.4499969482422,tensor(191.7600),tensor(220.4150),0
210,6,235.1300048828125,176.08999633789062,203.76998901367188,207.42999267578125,tensor(191.7600),tensor(219.4500),0
211,6,232.72000122070312,176.05999755859375,202.02999877929688,207.45001220703125,tensor(191.7550),tensor(217.3750),0
212,6,230.8800048828125,176.05999755859375,199.89999389648438,207.48001098632812,tensor(191.7700),tensor(215.3900),0
213,6,229.0,176.08999633789062,197.70001220703125,207.48001098632812,tensor(191.7850),tensor(213.3500),0
214,6,228.36000061035156,176.0800018310547,196.9399871826172,207.4099884033203,tensor(191.7450),tensor(212.6500),0
215,6,225.82000732421875,176.0800018310547,194.69000244140625,207.4600067138672,tensor(191.7700),tensor(210.2550),0
216,6,223.74000549316406,176.05999755859375,192.99000549316406,207.489990234375,tensor(191.7750),tensor(208.3650),0
217,6,220.62998962402344,176.05999755859375,189.97999572753906,207.48001098632812,tensor(191.7700),tensor(205.3050),0
218,6,219.0500030517578,176.08999633789062,187.8300018310547,207.47000122070312,tensor(191.7800),tensor(203.4400),0
219,6,216.92001342773438,176.0699920654297,186.02999877929688,207.4499969482422,tensor(191.7600),tensor(201.4750),0
220,6,213.6800079345703,176.05999755859375,183.1699981689453,207.42001342773438,tensor(191.7400),tensor(198.4250),0
221,5,132.82000732421875,144.2100067138672,53.019996643066406,158.8199920654297,tensor(151.5150),tensor(92.9200),0
222,6,209.3199920654297,176.08999633789062,177.9199981689453,207.3800048828125,tensor(191.7350),tensor(193.6200),0
223,6,206.77999877929688,176.07000732421875,175.98001098632812,207.47000122070312,tensor(191.7700),tensor(191.3800),0
224,6,204.76998901367188,176.05999755859375,174.05999755859375,207.510009765625,tensor(191.7850),tensor(189.4150),0
225,5,90.0,79.98999786376953,75.58999633789062,95.01000213623047,tensor(87.5000),tensor(82.7950),0
226,6,198.79998779296875,176.05999755859375,167.94000244140625,207.45001220703125,tensor(191.7550),tensor(183.3700),0
227,6,196.97000122070312,176.08999633789062,165.82000732421875,207.47000122070312,tensor(191.7800),tensor(181.3950),0
228,6,193.8199920654297,176.0800018310547,162.9199981689453,207.47999572753906,tensor(191.7800),tensor(178.3700),0
229,6,190.94000244140625,176.07998657226562,160.0,207.47000122070312,tensor(191.7750),tensor(175.4700),0
230,6,187.6999969482422,176.07000732421875,157.1800079345703,207.42999267578125,tensor(191.7500),tensor(172.4400),0
231,6,184.82000732421875,176.0699920654297,154.20999145507812,207.4499969482422,tensor(191.7600),tensor(169.5150),0
232,6,181.65000915527344,176.05999755859375,151.22999572753906,207.47000122070312,tensor(191.7650),tensor(166.4400),0
233,6,178.760009765625,176.05999755859375,148.19000244140625,207.47000122070312,tensor(191.7650),tensor(163.4750),0
234,6,175.5800018310547,176.0699920654297,145.0900115966797,207.49000549316406,tensor(191.7800),tensor(160.3350),0
235,6,172.69000244140625,176.05999755859375,141.98001098632812,207.51998901367188,tensor(191.7900),tensor(157.3350),0
236,5,58.02000045776367,80.07999420166016,42.77000045776367,95.06999969482422,tensor(87.5750),tensor(50.3950),0
237,6,167.99000549316406,176.0900115966797,136.61000061035156,207.5500030517578,tensor(191.8200),tensor(152.3000),0
238,6,165.8800048828125,176.05999755859375,134.83999633789062,207.510009765625,tensor(191.7850),tensor(150.3600),0
239,5,52.029998779296875,80.08000183105469,36.62000274658203,95.08999633789062,tensor(87.5850),tensor(44.3250),0
240,6,161.80999755859375,176.0699920654297,130.35000610351562,207.5399932861328,tensor(191.8050),tensor(146.0800),0
241,6,160.83999633789062,176.07000732421875,129.66000366210938,207.42999267578125,tensor(191.7500),tensor(145.2500),0
242,6,158.98001098632812,176.0800018310547,126.91000366210938,207.49000549316406,tensor(191.7850),tensor(142.9450),0
243,5,44.98999786376953,80.02999877929688,29.849998474121094,95.08999633789062,tensor(87.5600),tensor(37.4200),0
244,6,155.760009765625,176.05999755859375,125.2800064086914,207.489990234375,tensor(191.7750),tensor(140.5200),0
245,6,155.75999450683594,176.05999755859375,125.2699966430664,207.489990234375,tensor(191.7750),tensor(140.5150),0
246,6,155.77000427246094,176.05999755859375,125.26000213623047,207.48001098632812,tensor(191.7700),tensor(140.5150),0
247,6,155.760009765625,176.05999755859375,125.6300048828125,207.48001098632812,tensor(191.7700),tensor(140.6950),0
248,6,155.76998901367188,176.05999755859375,125.49999237060547,207.489990234375,tensor(191.7750),tensor(140.6350),0
249,6,155.76998901367188,176.05999755859375,125.49999237060547,207.489990234375,tensor(191.7750),tensor(140.6350),0
250,6,155.760009765625,176.05999755859375,125.6300048828125,207.48001098632812,tensor(191.7700),tensor(140.6950),0
251,6,155.75999450683594,176.05999755859375,125.61000061035156,207.489990234375,tensor(191.7750),tensor(140.6850),0
252,6,155.760009765625,176.05999755859375,125.19000244140625,207.48001098632812,tensor(191.7700),tensor(140.4750),0
