iteration,class,top,left,bottom,right,center_x,center_y,object_id
36,1,71.30999755859375,173.3400115966797,56.130001068115234,188.63999938964844,tensor(180.9900),tensor(63.7200),0
37,1,72.22000122070312,177.25,57.3800048828125,192.1099853515625,tensor(184.6800),tensor(64.8000),0
38,1,73.27999877929688,181.22999572753906,58.130001068115234,195.97999572753906,tensor(188.6050),tensor(65.7050),0
39,1,74.09000396728516,186.20999145507812,59.12000274658203,201.39999389648438,tensor(193.8050),tensor(66.6050),0
40,1,75.02000427246094,191.10000610351562,60.44000244140625,206.77999877929688,tensor(198.9400),tensor(67.7300),0
41,1,74.88999938964844,193.5800018310547,63.91999816894531,207.0800018310547,tensor(200.3300),tensor(69.4050),0
42,1,75.77999877929688,192.33999633789062,62.46000289916992,207.14999389648438,tensor(199.7450),tensor(69.1200),0
43,1,77.05000305175781,192.49000549316406,63.58000183105469,207.0399932861328,tensor(199.7650),tensor(70.3150),0
44,1,78.89999389648438,188.30999755859375,64.11000061035156,203.20999145507812,tensor(195.7600),tensor(71.5050),0
45,1,80.18000030517578,183.22000122070312,65.37999725341797,198.20001220703125,tensor(190.7100),tensor(72.7800),0
46,1,81.08000183105469,179.22999572753906,66.22000122070312,194.63999938964844,tensor(186.9350),tensor(73.6500),0
47,1,82.08000183105469,175.1699981689453,67.36000061035156,190.61000061035156,tensor(182.8900),tensor(74.7200),0
48,1,83.08000183105469,172.12001037597656,68.27999877929688,187.6699981689453,tensor(179.8950),tensor(75.6800),0
49,1,84.22000122070312,169.22000122070312,69.25,184.70001220703125,tensor(176.9600),tensor(76.7350),0
50,1,85.30999755859375,168.19000244140625,70.22999572753906,183.75,tensor(175.9700),tensor(77.7700),0
51,1,86.0,166.14999389648438,71.22000122070312,181.72000122070312,tensor(173.9350),tensor(78.6100),0
52,1,88.03999328613281,166.13999938964844,73.25,181.6999969482422,tensor(173.9200),tensor(80.6450),0
53,1,88.95999908447266,166.1599884033203,74.2199935913086,181.6699981689453,tensor(173.9150),tensor(81.5900),0
54,1,90.20000457763672,167.30999755859375,75.18000030517578,182.75,tensor(175.0300),tensor(82.6900),0
55,1,92.2800064086914,168.1999969482422,77.18000030517578,183.72999572753906,tensor(175.9650),tensor(84.7300),0
56,1,93.13999938964844,171.17999267578125,78.25999450683594,186.8699951171875,tensor(179.0250),tensor(85.7000),0
57,1,95.0,173.27000427246094,80.22999572753906,188.72999572753906,tensor(181.),tensor(87.6150),0
58,1,95.1300048828125,177.24000549316406,80.25,192.63999938964844,tensor(184.9400),tensor(87.6900),0
59,1,96.0199966430664,181.16000366210938,81.26000213623047,196.5,tensor(188.8300),tensor(88.6400),0
60,1,96.31999969482422,186.1999969482422,81.37999725341797,201.62001037597656,tensor(193.9100),tensor(88.8500),0
61,1,97.12000274658203,191.1199951171875,82.62000274658203,206.489990234375,tensor(198.8050),tensor(89.8700),0
62,1,97.04000091552734,193.50999450683594,85.93999481201172,207.22999572753906,tensor(200.3700),tensor(91.4900),0
63,1,96.88999938964844,192.40000915527344,83.74000549316406,207.1699981689453,tensor(199.7850),tensor(90.3150),0
64,1,98.01000213623047,192.48001098632812,86.45000457763672,206.80999755859375,tensor(199.6450),tensor(92.2300),0
65,1,100.08999633789062,188.1599884033203,84.61000061035156,203.8000030517578,tensor(195.9800),tensor(92.3500),0
66,5,255.95001220703125,144.04000854492188,246.5,159.0,tensor(151.5200),tensor(251.2250),0
67,1,100.93000030517578,179.0900115966797,85.5999984741211,194.6999969482422,tensor(186.8950),tensor(93.2650),0
68,1,101.72999572753906,175.09999084472656,86.36000061035156,190.63999938964844,tensor(182.8700),tensor(94.0450),0
69,5,255.9499969482422,144.02999877929688,243.62998962402344,159.0,tensor(151.5150),tensor(249.7900),0
70,1,104.02999877929688,169.13999938964844,88.5,184.7100067138672,tensor(176.9250),tensor(96.2650),0
71,5,255.94000244140625,144.04000854492188,241.54998779296875,159.10000610351562,tensor(151.5700),tensor(248.7450),0
72,5,255.97000122070312,144.04000854492188,240.75,159.08999633789062,tensor(151.5650),tensor(248.3600),0
73,5,255.63999938964844,144.08999633789062,239.61000061035156,159.04000854492188,tensor(151.5650),tensor(247.6250),0
74,1,107.02000427246094,163.16000366210938,91.58999633789062,178.760009765625,tensor(170.9600),tensor(99.3050),0
75,5,253.02999877929688,144.0800018310547,237.3800048828125,159.0600128173828,tensor(151.5700),tensor(245.2050),0
76,5,252.14999389648438,144.0900115966797,236.45999145507812,159.0500030517578,tensor(151.5700),tensor(244.3050),0
77,5,250.94000244140625,144.1099853515625,235.42999267578125,159.0,tensor(151.5550),tensor(243.1850),0
78,5,249.99000549316406,144.0800018310547,234.4300079345703,159.0699920654297,tensor(151.5750),tensor(242.2100),0
79,5,249.08999633789062,144.0900115966797,233.42999267578125,159.0500030517578,tensor(151.5700),tensor(241.2600),0
80,5,247.97999572753906,144.09999084472656,232.47999572753906,159.02000427246094,tensor(151.5600),tensor(240.2300),0
81,5,247.02000427246094,143.97000122070312,232.13999938964844,159.01998901367188,tensor(151.4950),tensor(239.5800),0
82,5,246.12998962402344,144.010009765625,231.0800018310547,159.0,tensor(151.5050),tensor(238.6050),0
83,5,245.0699920654297,143.99000549316406,230.25999450683594,158.97999572753906,tensor(151.4850),tensor(237.6650),0
84,1,113.69000244140625,189.15000915527344,98.30000305175781,204.72999572753906,tensor(196.9400),tensor(105.9950),0
85,5,243.11000061035156,144.0,228.21998596191406,158.989990234375,tensor(151.4950),tensor(235.6650),0
86,5,242.10000610351562,143.98001098632812,227.30999755859375,159.0,tensor(151.4900),tensor(234.7050),0
87,1,115.88999938964844,183.1999969482422,100.99000549316406,198.50999450683594,tensor(190.8550),tensor(108.4400),0
88,5,240.0800018310547,144.0,225.24000549316406,159.010009765625,tensor(151.5050),tensor(232.6600),0
89,5,239.07998657226562,144.08999633789062,223.47000122070312,159.05999755859375,tensor(151.5750),tensor(231.2750),0
90,5,238.02000427246094,144.11000061035156,222.38999938964844,158.99000549316406,tensor(151.5500),tensor(230.2050),0
91,5,236.97000122070312,144.0900115966797,221.3699951171875,159.0500030517578,tensor(151.5700),tensor(229.1700),0
92,1,120.04000091552734,166.0500030517578,104.59000396728516,181.7899932861328,tensor(173.9200),tensor(112.3150),0
93,5,234.97999572753906,144.10000610351562,219.4499969482422,159.0,tensor(151.5500),tensor(227.2150),0
94,5,233.989990234375,144.0800018310547,218.41000366210938,159.0800018310547,tensor(151.5800),tensor(226.2000),0
95,1,121.77000427246094,162.97999572753906,106.38999938964844,178.87001037597656,tensor(170.9250),tensor(114.0800),0
96,5,231.97000122070312,144.11000061035156,216.42001342773438,159.02000427246094,tensor(151.5650),tensor(224.1950),0
97,5,231.02999877929688,144.02999877929688,215.66000366210938,159.1300048828125,tensor(151.5800),tensor(223.3450),0
98,5,230.010009765625,144.02999877929688,214.55999755859375,159.07000732421875,tensor(151.5500),tensor(222.2850),0
99,5,229.0,144.04000854492188,213.55999755859375,159.08999633789062,tensor(151.5650),tensor(221.2800),0
100,5,228.04000854492188,144.03001403808594,212.55999755859375,159.13999938964844,tensor(151.5850),tensor(220.3000),0
101,5,226.97999572753906,144.02999877929688,211.61000061035156,159.07998657226562,tensor(151.5550),tensor(219.2950),0
102,5,226.0399932861328,144.0500030517578,210.47999572753906,159.0900115966797,tensor(151.5700),tensor(218.2600),0
103,1,126.72000122070312,178.73001098632812,112.1199951171875,194.80999755859375,tensor(186.7700),tensor(119.4200),0
104,5,221.98001098632812,144.05999755859375,206.55999755859375,159.02999877929688,tensor(151.5450),tensor(214.2700),0
105,1,126.74000549316406,188.760009765625,112.22000122070312,204.83999633789062,tensor(196.8000),tensor(119.4800),0
106,5,218.92999267578125,144.05999755859375,203.58999633789062,159.04998779296875,tensor(151.5550),tensor(211.2600),0
107,5,217.0399932861328,144.0399932861328,201.5399932861328,159.0800018310547,tensor(151.5600),tensor(209.2900),0
108,5,215.02000427246094,144.03001403808594,199.63999938964844,159.13999938964844,tensor(151.5850),tensor(207.3300),0
109,5,212.97999572753906,144.0500030517578,197.5399932861328,159.0900115966797,tensor(151.5700),tensor(205.2600),0
110,1,126.66000366210938,174.8800048828125,112.30000305175781,190.77999877929688,tensor(182.8300),tensor(119.4800),0
111,5,207.95999145507812,144.02999877929688,192.66000366210938,159.07998657226562,tensor(151.5550),tensor(200.3100),0
112,1,126.56999969482422,165.95999145507812,112.29000091552734,181.77999877929688,tensor(173.8700),tensor(119.4300),0
113,1,126.57999420166016,163.0800018310547,112.29000091552734,178.7899932861328,tensor(170.9350),tensor(119.4350),0
114,5,201.99000549316406,144.02999877929688,186.5500030517578,159.1199951171875,tensor(151.5750),tensor(194.2700),0
115,5,199.04000854492188,144.02999877929688,183.66000366210938,159.1300048828125,tensor(151.5800),tensor(191.3500),0
116,1,126.63999938964844,158.97999572753906,112.28999328613281,174.77000427246094,tensor(166.8750),tensor(119.4650),0
117,5,194.04000854492188,144.0500030517578,178.44000244140625,159.0900115966797,tensor(151.5700),tensor(186.2400),0
118,1,126.62000274658203,160.19000244140625,112.2699966430664,175.77999877929688,tensor(167.9850),tensor(119.4450),0
119,1,126.69000244140625,161.9600067138672,112.33000183105469,177.7100067138672,tensor(169.8350),tensor(119.5100),0
120,5,186.92999267578125,144.05999755859375,171.58999633789062,159.04998779296875,tensor(151.5550),tensor(179.2600),0
121,5,183.98001098632812,144.11000061035156,168.41000366210938,159.0399932861328,tensor(151.5750),tensor(176.1950),0
122,5,180.97000122070312,144.10000610351562,165.23001098632812,159.05999755859375,tensor(151.5800),tensor(173.1000),0
123,5,179.010009765625,144.08999633789062,163.3699951171875,159.05999755859375,tensor(151.5750),tensor(171.1900),0
124,5,256.0,144.14999389648438,224.95001220703125,159.05999755859375,tensor(151.6050),tensor(240.4750),0
125,5,254.79000854492188,144.08999633789062,222.91000366210938,159.10000610351562,tensor(151.5950),tensor(238.8500),0
126,5,255.97000122070312,144.11000061035156,219.67999267578125,159.12001037597656,tensor(151.6150),tensor(237.8250),0
127,5,256.0,144.07000732421875,216.48001098632812,159.02999877929688,tensor(151.5500),tensor(236.2400),0
128,5,165.0,144.10000610351562,149.30999755859375,159.05999755859375,tensor(151.5800),tensor(157.1550),0
129,5,256.0,79.98999786376953,243.510009765625,94.93999481201172,tensor(87.4650),tensor(249.7550),0
130,5,255.82000732421875,80.0,240.6199951171875,95.0,tensor(87.5000),tensor(248.2200),0
131,5,156.07000732421875,144.0,141.02999877929688,159.01998901367188,tensor(151.5100),tensor(148.5500),0
132,5,255.8800048828125,144.04998779296875,202.260009765625,159.02999877929688,tensor(151.5400),tensor(229.0700),0
133,5,255.62001037597656,144.12998962402344,200.13999938964844,158.97999572753906,tensor(151.5550),tensor(227.8800),0
134,1,126.60000610351562,171.95999145507812,112.22000122070312,187.72000122070312,tensor(179.8400),tensor(119.4100),0
135,5,144.02999877929688,144.0,128.94000244140625,159.01998901367188,tensor(151.5100),tensor(136.4850),0
136,1,126.58000183105469,166.0699920654297,112.25999450683594,181.74000549316406,tensor(173.9050),tensor(119.4200),0
137,5,138.0,143.98001098632812,122.94000244140625,159.02999877929688,tensor(151.5050),tensor(130.4700),0
138,5,135.0399932861328,143.97999572753906,120.04999542236328,159.00999450683594,tensor(151.4950),tensor(127.5450),0
139,5,132.0,144.0800018310547,116.3699951171875,159.11000061035156,tensor(151.5950),tensor(124.1850),0
140,5,129.00999450683594,144.0800018310547,113.38999938964844,159.12998962402344,tensor(151.6050),tensor(121.2000),0
141,1,126.79000091552734,164.9600067138672,112.23999786376953,180.8300018310547,tensor(172.8950),tensor(119.5150),0
142,5,122.97000122070312,144.10000610351562,107.41999816894531,159.0,tensor(151.5500),tensor(115.1950),0
143,5,119.97000122070312,144.10000610351562,104.3699951171875,159.04000854492188,tensor(151.5700),tensor(112.1700),0
144,1,126.83999633789062,175.0,112.36000061035156,190.60000610351562,tensor(182.8000),tensor(119.6000),0
145,5,114.05000305175781,144.0500030517578,98.44000244140625,159.09999084472656,tensor(151.5750),tensor(106.2450),0
146,5,111.04000091552734,144.0500030517578,95.5300064086914,159.09999084472656,tensor(151.5750),tensor(103.2850),0
147,5,108.08000183105469,144.04000854492188,92.5,159.08999633789062,tensor(151.5650),tensor(100.2900),0
148,5,105.0,144.0399932861328,89.53999328613281,159.0800018310547,tensor(151.5600),tensor(97.2700),0
149,5,103.0199966430664,144.02999877929688,87.65999603271484,159.1300048828125,tensor(151.5800),tensor(95.3400),0
150,5,196.01998901367188,80.02999877929688,180.75,95.13999938964844,tensor(87.5850),tensor(188.3850),0
151,5,97.0,144.04000854492188,81.58999633789062,159.1300048828125,tensor(151.5850),tensor(89.2950),0
152,1,126.68999481201172,176.02000427246094,112.20999908447266,191.8300018310547,tensor(183.9250),tensor(119.4500),0
153,1,126.76000213623047,172.02999877929688,112.29999542236328,187.72000122070312,tensor(179.8750),tensor(119.5300),0
154,5,216.5699920654297,144.17999267578125,137.3000030517578,158.82000732421875,tensor(151.5000),tensor(176.9350),0
155,1,126.7699966430664,165.99000549316406,112.26000213623047,181.77000427246094,tensor(173.8800),tensor(119.5150),0
156,5,210.67001342773438,144.17999267578125,131.25,158.82000732421875,tensor(151.5000),tensor(170.9600),0
157,1,126.74000549316406,163.02000427246094,112.25,178.74000549316406,tensor(170.8800),tensor(119.4950),0
158,1,126.75,163.0399932861328,112.25999450683594,178.7100067138672,tensor(170.8750),tensor(119.5050),0
159,5,169.02999877929688,80.04000091552734,153.85000610351562,95.09000396728516,tensor(87.5650),tensor(161.4400),0
160,6,255.88999938964844,175.99000549316406,246.8400115966797,207.4499969482422,tensor(191.7200),tensor(251.3650),0
161,5,66.95000457763672,144.0399932861328,51.71000289916992,159.0800018310547,tensor(151.5600),tensor(59.3300),0
162,5,63.95000076293945,144.02999877929688,48.7599983215332,159.08999633789062,tensor(151.5600),tensor(56.3550),0
163,5,190.02999877929688,144.20999145507812,109.47000122070312,158.77999877929688,tensor(151.4950),tensor(149.7500),0
164,6,256.0,175.97000122070312,234.80999755859375,207.32998657226562,tensor(191.6500),tensor(245.4050),0
165,5,55.01000213623047,144.02999877929688,39.66999816894531,159.1300048828125,tensor(151.5800),tensor(47.3400),0
166,6,256.0,176.07000732421875,228.82998657226562,207.32000732421875,tensor(191.6950),tensor(242.4150),0
167,5,177.51998901367188,144.23001098632812,98.0,158.80999755859375,tensor(151.5200),tensor(137.7600),0
168,6,254.36000061035156,176.05999755859375,222.87001037597656,207.45001220703125,tensor(191.7550),tensor(238.6150),0
169,6,251.04000854492188,176.10000610351562,219.77999877929688,207.45999145507812,tensor(191.7800),tensor(235.4100),0
170,6,248.05999755859375,176.08999633789062,216.70001220703125,207.489990234375,tensor(191.7900),tensor(232.3800),0
171,6,244.88999938964844,176.0800018310547,213.77000427246094,207.49000549316406,tensor(191.7850),tensor(229.3300),0
172,6,241.9600067138672,176.0800018310547,210.74000549316406,207.47999572753906,tensor(191.7800),tensor(226.3500),0
173,6,238.77999877929688,176.0699920654297,207.77999877929688,207.4499969482422,tensor(191.7600),tensor(223.2800),0
174,6,235.9199981689453,176.07000732421875,204.88999938964844,207.45999145507812,tensor(191.7650),tensor(220.4050),0
175,6,232.72000122070312,176.05999755859375,202.01998901367188,207.45001220703125,tensor(191.7550),tensor(217.3700),0
176,6,229.8800048828125,176.05999755859375,199.04000854492188,207.47000122070312,tensor(191.7650),tensor(214.4600),0
177,6,226.6199951171875,176.05999755859375,196.08999633789062,207.45999145507812,tensor(191.7600),tensor(211.3550),0
178,6,223.72000122070312,176.05999755859375,193.02999877929688,207.489990234375,tensor(191.7750),tensor(208.3750),0
179,6,220.61000061035156,176.05999755859375,190.02000427246094,207.48001098632812,tensor(191.7700),tensor(205.3150),0
180,6,217.8300018310547,176.05999755859375,186.97999572753906,207.489990234375,tensor(191.7750),tensor(202.4050),0
181,6,215.29998779296875,176.07000732421875,184.02999877929688,207.39999389648438,tensor(191.7350),tensor(199.6650),0
182,5,132.9499969482422,144.17999267578125,52.65999984741211,158.82000732421875,tensor(151.5000),tensor(92.8050),0
183,6,209.32000732421875,176.08999633789062,177.8800048828125,207.3800048828125,tensor(191.7350),tensor(193.6000),0
184,6,206.1300048828125,176.08999633789062,174.91000366210938,207.44000244140625,tensor(191.7650),tensor(190.5200),0
185,6,203.13999938964844,176.08999633789062,171.8300018310547,207.42999267578125,tensor(191.7600),tensor(187.4850),0
186,6,199.9499969482422,176.08999633789062,168.8000030517578,207.45001220703125,tensor(191.7700),tensor(184.3750),0
187,6,196.97999572753906,176.08999633789062,165.6800079345703,207.47000122070312,tensor(191.7800),tensor(181.3300),0
188,6,194.63999938964844,176.05999755859375,164.11000061035156,207.48001098632812,tensor(191.7700),tensor(179.3750),0
189,5,81.02000427246094,80.09000396728516,65.55000305175781,95.0999984741211,tensor(87.5950),tensor(73.2850),0
190,6,190.9600067138672,176.0800018310547,159.86000061035156,207.47999572753906,tensor(191.7800),tensor(175.4100),0
191,6,188.57000732421875,176.05999755859375,158.08999633789062,207.45999145507812,tensor(191.7600),tensor(173.3300),0
192,6,187.6999969482422,176.07000732421875,157.2100067138672,207.44000244140625,tensor(191.7550),tensor(172.4550),0
193,6,185.72000122070312,176.05999755859375,155.02999877929688,207.45999145507812,tensor(191.7600),tensor(170.3750),0
194,6,184.04000854492188,176.08999633789062,152.8800048828125,207.48001098632812,tensor(191.7850),tensor(168.4600),0
195,5,71.01000213623047,80.0199966430664,56.09000015258789,95.12999725341797,tensor(87.5750),tensor(63.5500),0
196,6,180.8800048828125,176.07998657226562,149.8699951171875,207.5,tensor(191.7900),tensor(165.3750),0
197,6,178.77999877929688,176.05999755859375,148.19000244140625,207.48001098632812,tensor(191.7700),tensor(163.4850),0
198,6,177.30999755859375,176.08999633789062,146.0,207.39999389648438,tensor(191.7450),tensor(161.6550),0
199,6,175.55999755859375,176.05999755859375,145.23001098632812,207.47000122070312,tensor(191.7650),tensor(160.3950),0
200,6,174.08999633789062,176.10000610351562,143.04000854492188,207.42999267578125,tensor(191.7650),tensor(158.5650),0
201,6,171.87001037597656,176.07000732421875,141.1999969482422,207.47000122070312,tensor(191.7700),tensor(156.5350),0
202,5,58.02000045776367,80.02999877929688,42.939998626708984,95.1199951171875,tensor(87.5750),tensor(50.4800),0
203,6,168.7100067138672,176.05999755859375,138.1699981689453,207.48001098632812,tensor(191.7700),tensor(153.4400),0
204,6,166.8699951171875,176.05999755859375,135.91000366210938,207.48001098632812,tensor(191.7700),tensor(151.3900),0
205,6,165.0,176.08999633789062,133.60000610351562,207.48001098632812,tensor(191.7850),tensor(149.3000),0
206,5,52.040000915527344,80.02999877929688,36.76000213623047,95.1300048828125,tensor(87.5800),tensor(44.4000),0
207,6,161.80999755859375,176.0699920654297,130.32000732421875,207.47999572753906,tensor(191.7750),tensor(146.0650),0
208,6,159.72999572753906,176.05999755859375,128.65000915527344,207.510009765625,tensor(191.7850),tensor(144.1900),0
209,6,158.9600067138672,176.07998657226562,126.93000793457031,207.52999877929688,tensor(191.8050),tensor(142.9450),0
210,6,156.60000610351562,176.0600128173828,125.68000030517578,207.61000061035156,tensor(191.8350),tensor(141.1400),0
211,6,155.0800018310547,176.09999084472656,123.59000396728516,207.5800018310547,tensor(191.8400),tensor(139.3350),0
212,6,155.07000732421875,176.10000610351562,123.59000396728516,207.55999755859375,tensor(191.8300),tensor(139.3300),0
213,6,155.0800018310547,176.10000610351562,123.56000518798828,207.55999755859375,tensor(191.8300),tensor(139.3200),0
214,6,155.0800018310547,176.10000610351562,123.40000915527344,207.58999633789062,tensor(191.8450),tensor(139.2400),0
215,6,155.07000732421875,176.08999633789062,123.41000366210938,207.54000854492188,tensor(191.8150),tensor(139.2400),0
216,6,155.05999755859375,176.08999633789062,123.76000213623047,207.489990234375,tensor(191.7900),tensor(139.4100),0
217,6,155.04000854492188,176.08999633789062,124.10000610351562,207.489990234375,tensor(191.7900),tensor(139.5700),0
218,6,155.0500030517578,176.0800018310547,123.91999816894531,207.49000549316406,tensor(191.7850),tensor(139.4850),0
219,6,155.04998779296875,176.08999633789062,124.05998992919922,207.5,tensor(191.7950),tensor(139.5550),0
220,6,155.0500030517578,176.08999633789062,124.05000305175781,207.489990234375,tensor(191.7900),tensor(139.5500),0
221,6,155.0500030517578,176.0800018310547,123.97999572753906,207.47999572753906,tensor(191.7800),tensor(139.5150),0
222,6,155.0500030517578,176.0800018310547,123.97999572753906,207.47999572753906,tensor(191.7800),tensor(139.5150),0
223,6,155.0500030517578,176.08999633789062,124.05000305175781,207.489990234375,tensor(191.7900),tensor(139.5500),0
224,6,155.04998779296875,176.08999633789062,124.05998992919922,207.5,tensor(191.7950),tensor(139.5550),0
225,6,155.0500030517578,176.0800018310547,123.91999816894531,207.49000549316406,tensor(191.7850),tensor(139.4850),0
226,6,155.04000854492188,176.08999633789062,124.10000610351562,207.489990234375,tensor(191.7900),tensor(139.5700),0
227,6,155.0500030517578,176.08999633789062,123.75999450683594,207.489990234375,tensor(191.7900),tensor(139.4050),0
228,6,155.0699920654297,176.08999633789062,123.41999816894531,207.54000854492188,tensor(191.8150),tensor(139.2450),0
229,6,155.0699920654297,176.08999633789062,123.44999694824219,207.58999633789062,tensor(191.8400),tensor(139.2600),0
230,6,155.0800018310547,176.10000610351562,123.56999969482422,207.55999755859375,tensor(191.8300),tensor(139.3250),0
231,6,155.0699920654297,176.10000610351562,123.38999938964844,207.58999633789062,tensor(191.8450),tensor(139.2300),0
232,6,155.0699920654297,176.08999633789062,123.41999816894531,207.54000854492188,tensor(191.8150),tensor(139.2450),0
233,6,155.05999755859375,176.08999633789062,123.76000213623047,207.489990234375,tensor(191.7900),tensor(139.4100),0
234,6,155.0500030517578,176.08999633789062,123.96000671386719,207.5,tensor(191.7950),tensor(139.5050),0
235,6,155.0500030517578,176.07998657226562,123.93000793457031,207.5,tensor(191.7900),tensor(139.4900),0
236,6,155.0500030517578,176.0800018310547,123.97999572753906,207.47999572753906,tensor(191.7800),tensor(139.5150),0
237,6,155.0500030517578,176.0800018310547,123.97999572753906,207.47999572753906,tensor(191.7800),tensor(139.5150),0
238,6,155.0500030517578,176.08999633789062,123.91999816894531,207.489990234375,tensor(191.7900),tensor(139.4850),0
239,6,155.0500030517578,176.08999633789062,123.91999816894531,207.489990234375,tensor(191.7900),tensor(139.4850),0
240,6,155.0500030517578,176.08999633789062,123.91999816894531,207.489990234375,tensor(191.7900),tensor(139.4850),0
241,6,155.0399932861328,176.0800018310547,124.31999206542969,207.49000549316406,tensor(191.7850),tensor(139.6800),0
242,6,155.0399932861328,176.0800018310547,124.23999786376953,207.49000549316406,tensor(191.7850),tensor(139.6400),0
243,6,155.04998779296875,176.08999633789062,124.05998992919922,207.5,tensor(191.7950),tensor(139.5550),0
244,6,155.0500030517578,176.0800018310547,123.91999816894531,207.49000549316406,tensor(191.7850),tensor(139.4850),0
245,6,155.0500030517578,176.0800018310547,124.13999938964844,207.49000549316406,tensor(191.7850),tensor(139.5950),0
246,6,155.07000732421875,176.07998657226562,123.47000122070312,207.5,tensor(191.7900),tensor(139.2700),0
247,6,155.07000732421875,176.08999633789062,123.45999908447266,207.58999633789062,tensor(191.8400),tensor(139.2650),0
248,6,155.0800018310547,176.10000610351562,123.40999603271484,207.55999755859375,tensor(191.8300),tensor(139.2450),0
249,6,155.0800018310547,176.10000610351562,123.56000518798828,207.55999755859375,tensor(191.8300),tensor(139.3200),0
250,6,155.0800018310547,176.10000610351562,123.38999938964844,207.58999633789062,tensor(191.8450),tensor(139.2350),0
251,6,155.07000732421875,176.08999633789062,123.41000366210938,207.54000854492188,tensor(191.8150),tensor(139.2400),0
252,6,155.05999755859375,176.08999633789062,123.76000213623047,207.489990234375,tensor(191.7900),tensor(139.4100),0
253,6,155.04000854492188,176.08999633789062,124.10000610351562,207.489990234375,tensor(191.7900),tensor(139.5700),0
